1.046685190027381029e-01
1.356837392531657915e-01
1.153865571177459248e-01
8.981873718718280664e-02
1.196269997906127536e-01
1.308587399354825820e-01
1.131774957384183988e-01
1.046685190027381029e-01
1.197021179184261097e-01
1.139972662817012594e-01
1.176066501741226400e-01
9.506681330934441121e-02
8.501845097567972687e-02
-5.432281362623858634e-03
1.062154694021621992e-02
2.857079999715939067e-02
2.781839228358262694e-02
4.067395487114255914e-02
-2.651071462648868504e-03
-4.010561038451521121e-02
-1.403721695833722860e-01
-8.471661067023161795e-02
-9.219083420354268199e-02
-1.282720426573308314e-01
-1.420488051325725642e-01
-1.316055018571069546e-01
-1.463419807586819887e-01
-1.186599979606989264e-01
-1.243200282756323771e-01
-1.078236866488827550e-01
-1.138169260328918408e-01
-1.212935419421792282e-01
-1.118855498858856157e-01
-1.233443846549796552e-01
-1.171022565922326120e-01
-1.087794191752363693e-01
-1.149419028607874260e-01
-1.136675928256491996e-01
-1.198997653412469111e-01
-1.272370035904408780e-01
-1.322944215423954573e-01
-1.221298079027387518e-01
-1.065593321608939714e-01
-1.130857955042049445e-01
-1.165542414427516160e-01
-1.150400318352517992e-01
-1.257689187123236518e-01
-1.291985387634984050e-01
-1.244100126543108420e-01
nan
-1.411439701115529965e-01
-1.599356995995001585e-01
-1.754789965106742233e-01
-1.756601839850758795e-01
-1.714669881489223613e-01
-1.924329673296899523e-01
-1.691244929441575451e-01
-1.545389012548212815e-01
-1.530376336097786227e-01
-1.638312302991365987e-01
-1.703539793775976641e-01
-1.566225572104406050e-01
-1.495691876712317292e-01
-1.587320970909746887e-01
-1.636371008622777845e-01
-1.641547793605681038e-01
-1.794521789850542781e-01
-1.100691501896563507e-01
-1.078629501427833537e-01
-9.010021130385825749e-02
-9.339254060457624629e-02
-7.306721555736050977e-02
-7.014258626445457612e-02
-6.147052300328514907e-02
-7.117214628632850815e-02
-5.996578143285380413e-02
-6.446303537455633226e-02
-6.623930925844878637e-02
-6.858127546205217140e-02
-7.941428338451772539e-02
-8.048344186877143258e-02
-8.743580047801957633e-02
-9.578541911695381827e-02
-7.296539093981235791e-02
-9.283816213125950512e-02
-9.376024061238852347e-02
-1.158278980043142559e-01
-1.170045380293129877e-01
-1.204552611795501882e-01
-1.361249384355445180e-01
-1.438353247532053736e-01
-1.223050750650049867e-01
-9.636808220625625587e-02
-9.653213297897234035e-02
-1.070992655111735470e-01
